tr,country,name,germany,Q2a,Q3a,eu1,eu2,eu3,eu4,imm1,imm2,imm3,imm4,imm5,imm6,ref1,male,age,edu,income,unemployed,lrscale,eu_best,eu_worst
0,1,Poland,0,4,8,0,0,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.75,1,25,6,2,0,6,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,5,8,0,0.5,0.75,0.75,0.75,1,0.75,1,1,0.75,0.75,0,59,8,4,0,4,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,14,6,0,0.25,0.25,0,0.75,0.25,0.75,0.5,0.25,0.25,0.25,0,40,6,4,0,6,,The refugee crisis
0,1,Poland,0,4,3,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0,35,7,3,0,7,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Austria,0,1,4,0.5,0,0,0,1,1,0.75,0.5,0.25,1,1,1,49,4,5,0,2,"Peace on the 
 European continent",Economic austerity
0,1,Poland,0,5,6,0,0.25,0,0.5,0.25,0.5,0.25,0.5,0,0.25,0.25,0,49,6,1,0,4,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,4,10,0,0.75,0.75,0.75,0,0,0,0,0,0,0.25,1,43,3,3,0,5,"Freedom to live and 
 work across the EU",Enlargement to other countries
0,1,Hungary,0,4,8,0.5,0.5,0.25,0.25,0.25,1,0,0.75,0.5,0.75,0.5,0,67,6,3,0,6,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,8,0.5,0,0.5,0.75,0,0,0.25,0,0,0,0.25,1,53,7,2,0,3,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,7,1,0.5,0.5,0.5,0.5,0,0.25,0,0.25,0,0.25,0.5,0,52,3,1,0,10,The Euro currency,Unemployment
0,1,Austria,0,5,6,1,0.25,0.25,0.5,0,0,0,0,0,0,0,1,35,2,3,1,6,"Removing borders 
 between states",The refugee crisis
0,1,Austria,0,9,3,0.5,0.75,0.75,0.75,0.5,0.75,0.25,0,0,0,0,0,21,3,5,0,5,Democratic values,Mass immigration
0,1,Poland,0,9,1,1,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.5,1,32,7,1,1,5,Democratic values,Unemployment
0,1,Poland,0,4,6,0,1,0.5,0.5,0.75,0.5,0.5,0.5,0,0.25,0.5,1,39,7,4,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,3,8,0.5,0.5,0,0.5,0.75,0.5,0.75,0.75,0.25,0.75,0.5,1,42,3,2,0,2,The EU single market,"Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,14,3,0,0,0.25,0.5,0.5,0,0.25,0.25,0.25,0,0,1,51,3,3,0,5,,Mass immigration
0,1,Poland,0,5,8,1,0.75,1,0.75,0.5,0.75,0.25,0.25,0.5,0.5,0.25,0,67,3,2,0,2,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,14,9,0,0,0,0,0.25,0,0.25,0,0,0,0.25,1,74,7,5,0,8,,Lack of democracy
0,0,United Kingdom,,8,8,0,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.75,0.25,0.75,1,29,7,4,0,5,A European identity,"Bureaucracy and 
 excessive regulation"
0,1,Austria,0,1,2,0,0.25,0.25,0.25,0,0.5,0.25,0.25,0,0,0.5,1,53,4,5,0,7,"Peace on the 
 European continent",Loss of national sovereignty
0,1,Austria,0,14,2,0,0,0.25,0.25,0,0.75,0,0,0,0,0,0,42,6,4,0,5,,Loss of national sovereignty
0,0,United Kingdom,,11,3,0,0.5,0,0.5,0.75,1,0.75,0,0.25,0.25,0.5,0,54,0,4,0,5,Protection of workers' rights,Mass immigration
0,0,United Kingdom,,4,6,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.75,0.75,0.25,0.25,0,43,3,4,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,1,3,0.5,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0,64,3,2,0,0,"Peace on the 
 European continent",Mass immigration
0,1,Poland,0,5,6,0,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,35,3,2,0,6,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,5,8,0,0,0.75,1,0,0,0,0,0,0,0,1,42,6,2,0,10,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,10,12,0.5,0.5,1,1,1,1,1,1,1,1,1,0,37,4,1,0,8,Support for deprived regions,None
0,1,Austria,0,5,5,0.5,1,1,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.5,1,34,5,6,0,9,"Removing borders 
 between states",The Euro single currency
0,0,United Kingdom,,7,6,0,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0,36,3,5,0,5,The Euro currency,The refugee crisis
0,1,Austria,0,7,2,0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.5,0,60,4,5,0,5,The Euro currency,Loss of national sovereignty
0,0,United Kingdom,,1,6,0.5,0.25,0.5,0.75,1,1,1,0.75,1,0.75,0.75,1,24,7,3,0,4,"Peace on the 
 European continent",The refugee crisis
0,0,United Kingdom,,14,9,0,0,0,0,0,0,0,0,0,0,0,1,66,2,3,0,5,,Lack of democracy
0,0,United Kingdom,,4,3,0,0.25,0.25,0.5,0.5,0.75,0.5,0.5,0.75,0.25,0.5,0,72,3,3,0,5,"Freedom to live and 
 work across the EU",Mass immigration
0,0,United Kingdom,,3,3,0,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0,0,0,52,2,3,0,5,The EU single market,Mass immigration
0,1,Poland,0,1,8,0.5,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0,43,7,3,0,0,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,10,6,0,0.25,0.5,0.75,0.5,0.5,0.25,0.5,0.25,0.75,0.5,0,57,3,2,0,5,Support for deprived regions,The refugee crisis
0,1,Hungary,0,4,2,0,0,0,0,0.25,1,0.25,1,0.25,0.5,0.5,1,63,8,2,0,5,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,Poland,0,4,8,0,0,0.25,0.75,0.5,1,0.75,0.75,0.25,0.75,0.75,0,43,7,3,0,8,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,14,8,0,0,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0,38,2,1,0,5,,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,10,2,0,0.25,0.5,0.75,0,0.25,0,0.25,0.5,1,0.25,1,22,3,3,0,5,Support for deprived regions,Loss of national sovereignty
0,0,United Kingdom,,1,5,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.25,0.75,0.25,0.25,0,52,3,4,0,5,"Peace on the 
 European continent",The Euro single currency
0,1,Austria,0,6,6,0.5,0,0.5,0.5,0.25,0.5,0,0,0,0,0.25,1,39,6,4,0,5,Influence of Europe in the world,The refugee crisis
0,1,Hungary,0,4,4,0.5,0.25,0.5,0.25,0.5,1,0.5,1,0.5,0.5,0.5,0,21,3,2,0,0,"Freedom to live and 
 work across the EU",Economic austerity
0,1,Austria,0,7,6,0,0.25,0.75,0.25,0.75,1,0.75,0.5,0.75,0.5,0.5,0,27,6,5,0,5,The Euro currency,The refugee crisis
0,0,United Kingdom,,14,3,0,0,0,0,0.25,0.5,0.25,0,0.75,0.25,0,0,52,2,1,0,8,,Mass immigration
0,1,Poland,0,4,8,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0,29,7,5,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,7,8,0,0,0,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,1,42,5,4,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Austria,0,9,1,0,0,0,0.75,0,0.5,0,0.25,1,0,0.5,0,24,8,1,0,5,Democratic values,Unemployment
0,0,United Kingdom,,14,6,0,0,0,0.5,0.25,0.5,0.25,0.5,0,0,0,1,51,2,3,0,6,,The refugee crisis
0,1,Poland,0,4,6,0,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0,27,7,4,0,3,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Austria,0,1,10,1,1,0.25,0.75,0.75,1,0.75,1,1,0.75,0.75,1,47,4,3,0,2,"Peace on the 
 European continent",Enlargement to other countries
0,1,Poland,0,9,8,1,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0,50,7,1,0,6,Democratic values,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,7,8,1,0.5,0.5,1,0,0,0.75,1,1,0.75,0,1,25,7,2,0,7,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,5,4,0.5,0,0.75,0.5,0.25,1,0.75,1,0,0.75,0.5,1,48,3,2,0,4,"Removing borders 
 between states",Economic austerity
0,1,Poland,0,5,8,0,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.25,0,0.25,0,25,6,2,0,10,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,5,2,1,0.75,0.25,0.5,0.25,1,0.25,0.5,0,1,0.5,1,20,3,3,0,4,"Removing borders 
 between states",Loss of national sovereignty
0,1,Hungary,0,1,8,0.5,0.5,0.5,0.25,0.75,1,0.5,1,0.5,0.75,0.5,0,58,7,1,0,3,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,4,6,0.5,0.5,0.75,0.75,0.25,1,0.5,0.75,1,0.75,0.75,0,61,6,3,0,0,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Austria,0,5,8,0,0,0,0,0.5,0.5,0.5,0.25,0.25,0,0.25,0,49,5,5,0,2,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,14,6,1,0,1,0.5,0,0,0,0,0,0,0,0,30,2,4,0,0,,The refugee crisis
0,1,Poland,0,5,6,1,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.5,1,61,6,3,0,2,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,5,6,1,1,0.5,0.25,0.5,0.75,0.25,0.75,0,0.5,0.5,0,71,4,2,0,3,"Removing borders 
 between states",The refugee crisis
0,0,United Kingdom,,11,8,0.5,0.25,0.25,0.25,0.75,0.5,0.75,0.75,0.5,0.5,0.5,1,52,7,3,0,8,Protection of workers' rights,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,14,12,0.5,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0,52,3,3,0,5,,None
0,0,United Kingdom,,4,7,0.5,1,0.5,1,0,0,1,0,0.75,0,0,1,44,2,2,1,4,"Freedom to live and 
 work across the EU",Removing borders between states
0,0,United Kingdom,,14,6,1,0.5,0.25,1,1,1,1,0.5,0,0,0,1,51,7,1,0,5,,The refugee crisis
0,0,United Kingdom,,8,6,0.5,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.75,0,33,6,4,0,10,A European identity,The refugee crisis
0,0,United Kingdom,,6,3,0,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0,72,5,2,0,5,Influence of Europe in the world,Mass immigration
0,0,United Kingdom,,14,8,0,0,0,0.5,0.25,0,0,0,0,0,0,1,47,4,6,0,3,,"Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,3,3,0,0,0,0.25,0.25,0.5,0.75,0.25,0,0,0,1,74,4,4,0,8,The EU single market,Mass immigration
0,1,Hungary,0,14,6,0,0,0.25,0.75,0,0.25,0,0.25,0,0,0,1,29,3,2,0,10,,The refugee crisis
0,0,United Kingdom,,14,12,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,38,1,2,0,3,,None
0,1,Poland,0,10,8,0.5,0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,24,3,3,0,5,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,8,0,0,0.75,0.75,0.25,0.25,0.5,0.5,0.25,0,0.25,0,40,7,3,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,1,1,0,0,1,1,1,0.5,0.75,0.75,0.25,0.75,0.25,1,19,3,1,0,5,"Peace on the 
 European continent",Unemployment
0,1,Poland,0,6,5,1,0.75,0.25,0.75,0.75,1,1,1,1,1,1,0,25,7,3,0,0,Influence of Europe in the world,The Euro single currency
0,1,Poland,0,3,11,1,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,1,40,7,3,0,4,The EU single market,Other
0,0,United Kingdom,,14,3,0,0.25,0.5,1,0.5,0,0.5,0.5,0,0,0,0,55,6,2,0,9,,Mass immigration
0,1,Poland,0,3,1,1,0.75,0.75,0.75,0.25,0.75,0,0.5,0,0,0.75,1,66,3,3,0,10,The EU single market,Unemployment
0,1,Poland,0,6,6,1,0.5,0.5,0.75,0.25,0.5,0.75,0.5,0.25,1,0.25,0,73,7,2,0,4,Influence of Europe in the world,The refugee crisis
0,0,United Kingdom,,1,3,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0,48,3,4,0,7,"Peace on the 
 European continent",Mass immigration
0,1,Poland,0,14,2,0,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.25,0.75,0.5,1,23,3,2,0,5,,Loss of national sovereignty
0,1,Hungary,0,7,6,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,1,42,3,2,0,6,The Euro currency,The refugee crisis
0,1,Poland,0,4,6,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.25,0.5,0.5,1,48,7,4,0,3,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Austria,0,5,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0,1,45,4,5,0,5,"Removing borders 
 between states",The Euro single currency
0,1,Poland,0,5,6,0,0,0.5,0.75,0.25,0.5,0.5,0.25,0,0.75,0.5,1,63,7,3,0,7,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,14,5,0,0.5,0.25,0.75,0.25,0.25,0,0.25,0.25,0,0.5,0,43,3,1,0,5,,The Euro single currency
0,1,Poland,0,4,6,0,0.25,0.25,0.75,0.25,0.75,0,0.25,0.25,0.5,0.5,1,56,3,2,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,0,United Kingdom,,3,2,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0,45,2,5,0,8,The EU single market,Loss of national sovereignty
0,1,Poland,0,5,1,0,0.5,0.5,1,0,0.25,0,0.25,0,0.5,0.5,0,25,7,2,0,5,"Removing borders 
 between states",Unemployment
0,0,United Kingdom,,11,2,0,0.25,0,0.5,0.75,0.25,0.75,0.25,0.75,0.5,0.5,0,51,7,3,0,5,Protection of workers' rights,Loss of national sovereignty
0,1,Hungary,0,10,6,0,0,0.5,0.75,0,0.5,0,0,0.25,0,0.5,1,38,7,3,0,8,Support for deprived regions,The refugee crisis
0,1,Poland,0,8,6,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,1,49,8,3,0,8,A European identity,The refugee crisis
0,0,United Kingdom,,1,8,0,0,0.25,0.5,0.75,0.75,0.75,0.5,0.75,0.25,0.5,0,55,3,4,0,3,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,7,6,0,0.5,0,0,0,0,0,0,0,0,0,1,70,5,4,0,2,The Euro currency,The refugee crisis
0,1,Austria,0,1,8,0,0.25,0.25,1,0.75,0.25,0.5,0.25,0,0.25,0.5,1,63,4,4,0,6,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,11,3,0.5,0,0,0,0,0,0,0,0,0,0,0,36,3,5,0,5,Protection of workers' rights,Mass immigration
0,1,Poland,0,4,6,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.25,0.5,0.5,1,38,7,1,0,4,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Austria,0,1,6,0,0.75,0.25,0,0.25,0.5,0,0,0,0,0.25,1,60,4,5,0,7,"Peace on the 
 European continent",The refugee crisis
0,1,Poland,0,5,8,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0,55,4,2,0,6,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,11,3,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.25,0.25,0.5,1,45,6,7,0,6,Protection of workers' rights,Mass immigration
0,1,Poland,0,4,6,1,0.75,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,68,3,3,0,8,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,10,8,0,0,0.25,0.75,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0,42,7,3,0,2,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,6,1,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0,0.75,0.75,1,36,7,4,0,7,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,14,9,0,0,0,0,0,0,0,0.25,0,0,0,1,19,3,2,0,5,,Lack of democracy
0,1,Poland,0,9,6,0.5,0,0.75,0.75,1,1,0,1,0.5,1,0.75,0,65,3,2,0,5,Democratic values,The refugee crisis
0,1,Hungary,0,5,6,0,0,0.5,0.75,0,0.75,0,0,0,0,0,1,24,5,5,0,10,"Removing borders 
 between states",The refugee crisis
0,1,Hungary,0,1,9,0,1,0,0,0.5,1,0,1,0.5,0.25,0.75,0,66,7,3,0,0,"Peace on the 
 European continent",Lack of democracy
0,0,United Kingdom,,4,8,0.5,0.25,0,0.5,0.5,0.25,0.5,0.5,0.75,0,0.5,0,54,6,5,0,6,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,4,8,0,0,0.75,0.75,0.25,0.75,0.25,0.5,0,0.5,0.5,1,69,7,3,0,8,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,10,8,1,1,1,1,1,1,1,1,1,1,1,1,18,2,3,0,0,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,14,7,0,0.5,0,0.5,0,0,0,0,0,0,0.5,1,31,7,2,1,5,,Removing borders between states
0,0,United Kingdom,,4,8,1,0,0.75,0.75,0.75,1,0.75,1,0.75,1,0.75,0,44,6,4,0,0,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,1,6,0.5,0.25,0.5,0.75,1,0.5,0.75,1,0.75,0.75,1,1,51,7,7,0,2,"Peace on the 
 European continent",The refugee crisis
0,1,Hungary,0,1,6,1,0.75,0.75,0.75,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0,19,3,7,0,6,"Peace on the 
 European continent",The refugee crisis
0,0,United Kingdom,,4,12,0,0.5,0.5,0.75,1,1,0.5,1,1,1,1,0,33,3,1,0,5,"Freedom to live and 
 work across the EU",None
0,1,Hungary,0,1,2,0,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.5,0,59,7,3,0,8,"Peace on the 
 European continent",Loss of national sovereignty
0,0,United Kingdom,,11,5,0,0,0.75,0.75,0.75,0.5,1,1,1,1,0.75,1,51,6,4,0,3,Protection of workers' rights,The Euro single currency
0,1,Poland,0,4,6,1,1,0.75,0.75,0.5,1,0.75,1,0.75,0.75,0.75,1,32,7,4,0,3,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,5,8,0,0.75,0.75,0.75,0.25,0.75,0,1,0.25,0.5,0.5,1,66,6,4,0,0,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,4,5,0,0,0,0.75,0.75,0,0.75,0,0.75,0.25,0.25,0,48,2,2,0,5,"Freedom to live and 
 work across the EU",The Euro single currency
0,0,United Kingdom,,11,3,0,0,0.25,1,0.25,0.25,0.25,0,0,0,0.25,0,37,6,3,0,7,Protection of workers' rights,Mass immigration
0,1,Poland,0,4,8,0,0,0.5,0.75,0.5,1,0.75,0.75,0,0.25,0.75,1,42,7,2,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,10,6,1,0.25,0.25,0.25,0,1,0.25,0.75,0,0.75,0.5,0,48,7,4,0,6,Support for deprived regions,The refugee crisis
0,1,Poland,0,5,6,0,0.5,1,0.75,0,0.5,0.25,0.5,0.25,0.25,0.5,0,35,7,2,0,4,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,5,6,0,0.5,0.5,0.75,0,0.25,0,0.25,0,0.25,0.25,0,24,3,2,0,5,"Removing borders 
 between states",The refugee crisis
0,0,United Kingdom,,2,7,0,0.25,0.5,0.75,0.5,0.25,0.75,0.25,1,0.25,0.75,1,52,6,2,0,4,Protection of the environment,Removing borders between states
0,0,United Kingdom,,3,8,0,0,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.25,0.75,1,62,7,5,0,4,The EU single market,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,4,2,0,0.25,0.5,0.75,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0,50,7,3,0,7,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,Poland,0,5,8,0,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0,0.5,0.25,1,49,7,3,0,4,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,7,6,0,0,0.25,0.5,0.5,0.5,0,0,0,0,0,1,28,3,4,0,5,The Euro currency,The refugee crisis
0,1,Poland,0,4,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,38,4,1,0,2,"Freedom to live and 
 work across the EU",The Euro single currency
0,0,United Kingdom,,14,7,0,0,0,0.5,0.25,0.75,0.5,0.5,0.5,0,0.25,1,61,2,4,0,5,,Removing borders between states
0,1,Hungary,0,14,6,0,0,0.25,0.25,0,0.75,0,0,0,0,0,1,57,2,2,0,8,,The refugee crisis
0,1,Hungary,0,1,4,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0,0.5,1,45,3,3,0,5,"Peace on the 
 European continent",Economic austerity
0,0,United Kingdom,,11,6,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,39,7,3,0,5,Protection of workers' rights,The refugee crisis
0,1,Poland,0,1,8,0.5,1,1,1,0.75,1,1,1,0.25,1,1,1,39,3,2,0,3,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,1,6,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,60,7,2,0,6,"Peace on the 
 European continent",The refugee crisis
0,0,United Kingdom,,7,3,0,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0,0.25,1,44,3,4,0,5,The Euro currency,Mass immigration
0,1,Poland,0,4,8,1,0.5,0.5,0.25,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0,52,7,1,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,4,3,0,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0,0.5,0.5,1,64,4,5,0,6,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Austria,0,1,8,1,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.25,0.5,1,49,5,5,0,4,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,6,1,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0,22,3,2,0,5,"Removing borders 
 between states",The refugee crisis
0,1,Hungary,0,8,6,1,0.25,1,1,0.75,0.75,1,1,1,0.25,1,1,64,6,2,0,4,A European identity,The refugee crisis
0,1,Poland,0,4,6,0,0.25,0.25,0.25,0.25,0.75,0,1,0,0.25,0.25,0,30,7,1,1,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,35,7,3,0,8,"Peace on the 
 European continent",Mass immigration
0,0,United Kingdom,,11,6,0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.25,0,49,3,5,0,5,Protection of workers' rights,The refugee crisis
0,1,Poland,0,9,3,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,1,39,7,3,0,6,Democratic values,Mass immigration
0,1,Austria,0,3,3,0,0.25,0.25,0.75,0,0.5,0,1,0.75,0,0,0,42,4,3,0,2,The EU single market,Mass immigration
0,1,Poland,0,5,8,0,0.25,0.5,0.75,0.25,0.25,0.5,0.25,0.25,0,0.5,1,52,3,2,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,5,2,1,0.75,0.25,0.25,0.5,1,0.25,1,0.5,0.75,0.5,1,18,3,3,0,3,"Removing borders 
 between states",Loss of national sovereignty
0,0,United Kingdom,,1,8,0,0.25,0.5,0.75,0.25,0,0.25,0,0,0,0.25,1,46,3,6,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,6,8,0.5,0.5,0.75,0.25,0.25,0.75,0.5,0.5,0.25,0.25,0.5,0,53,7,3,0,5,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,4,2,0,0,0.5,0.75,0.5,0,0,0,0,0,0.25,0,21,3,1,0,5,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,0,United Kingdom,,3,8,0.5,0,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.75,1,67,3,4,0,7,The EU single market,"Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,3,9,0.5,0.75,0,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0,45,2,4,0,5,The EU single market,Lack of democracy
0,1,Austria,0,3,10,0,0,0.25,0.5,0,0.25,0,0,0,0,0,0,68,7,3,0,6,The EU single market,Enlargement to other countries
0,1,Poland,0,4,8,0,0,0.5,0.75,0.75,0.75,0.5,0.5,0,0,0.75,1,54,7,4,0,6,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,12,3,0,0,0,0,0,0,0,0,0,0,0,1,45,3,7,0,1,Higher standards for consumers,Mass immigration
0,0,United Kingdom,,14,2,0,0,0.25,0.5,0,0,0,0,0.5,0,0,1,50,2,7,0,5,,Loss of national sovereignty
0,1,Poland,0,4,5,0,0,0.25,0.25,0.25,0.5,0,0.75,0,0.5,0.75,1,35,7,3,0,8,"Freedom to live and 
 work across the EU",The Euro single currency
0,0,United Kingdom,,14,8,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0,1,45,4,1,1,5,,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,4,3,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0,48,7,3,0,7,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Poland,0,5,6,0.5,0,0.5,0.75,0,0,1,0,0,0,0.25,1,29,6,1,0,4,"Removing borders 
 between states",The refugee crisis
